Id;POITypeId;POIName_de;POIName_fr;POIName_it;POIName_en;address_city;address_kantoncode;address_zip;address_countrycode;address_street;address_technicalplz6;address_gemeindeid;geopoint;contact_phone;contact_fax;contact_email_addresse_de;contact_email_addresse_fr;contact_email_addresse_it;contact_email_addresse_en;pickuptime_description_de;pickuptime_description_fr;pickuptime_description_it;pickuptime_description_en;pickuptime_time;AdditionalDescription;OfferPackage;OpeningHoursEvent;AccessInformation;service_servicetypeid;poityp_de;Verarbeitung_de;poityp_fr;Verarbeitung_fr;poityp_it;Verarbeitung_it;poityp_en;Verarbeitung_en;ForPrivateCustomer;ForBusinessCustomer;groupename_de;service_de;url_de;urlmobil_de;groupename_fr;service_fr;url_fr;urlmobil_fr;groupename_it;service_it;url_it;urlmobil_it;groupename_en;service_en;url_en;urlmobil_en
001PFST_001125994;001PFST;Post Filiale 9012 St. Gallen 12 Riethüsli;Poste Filiale 9012 St. Gallen 12 Riethüsli;Posta Filiale 9012 St. Gallen 12 Riethüsli;Post Branch 9012 St. Gallen 12 Riethüsli;St. Gallen;SG;9012;CH;Teufener Strasse 143;901200;3203;47.41154164,9.36675363;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;;;;;;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}]";;;001800005;Postfachanlage;;Cases postales;;Impianto di caselle postali;;P.O. Box facility;;;;Briefe und Pakete;Briefe und Pakete empfangen;;;Lettres et colis;Réception de lettres et colis;;;Lettere e pacchi;Ricevere lettere e pacchi;;;Letters and parcels;Receiving letter and parcels;;
001PFST_001125994;001PFST;Post Filiale 9012 St. Gallen 12 Riethüsli;Poste Filiale 9012 St. Gallen 12 Riethüsli;Posta Filiale 9012 St. Gallen 12 Riethüsli;Post Branch 9012 St. Gallen 12 Riethüsli;St. Gallen;SG;9012;CH;Teufener Strasse 143;901200;3203;47.41154164,9.36675363;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;;;;;;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}]";;;001800008;Postfachanlage;;Cases postales;;Impianto di caselle postali;;P.O. Box facility;;;;Zahlungsverkehr;Bargeldbezug;;;Trafic des paiements;Retrait d'espèces;;;Traffico dei pagamenti;Prelievo in contanti;;;Payment transactions;Cash withdrawals;;
001PFST_001125999;001PFST;Post Filiale 9016 St. Gallen 16 Neudorf;Poste Filiale 9016 St. Gallen 16 Neudorf;Posta Filiale 9016 St. Gallen 16 Neudorf;Post Branch 9016 St. Gallen 16 Neudorf;St. Gallen;SG;9016;CH;Rorschacher Strasse 253;901600;3203;47.43761505,9.40567192;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;;;;;;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}, {""@OfferPackageId"": ""001ZUAN""}]";;;001134035;Postfachanlage;;Cases postales;;Impianto di caselle postali;;P.O. Box facility;;false;true;Dienstleistungen GK;Annahmestelle PromoPost;http://www.post.ch/promopost;http://www.post.ch/promopost;Prestations CC;Dépôt PromoPost;http://www.poste.ch/promopost;http://www.poste.ch/promopost;Servizi CC;Punto d'accettazione PromoPost;http://www.posta.ch/promopost;http://www.posta.ch/promopost;BC services;PromoPost acceptance point;http://www.swisspost.ch/promopost;http://www.swisspost.ch/promopost
001PFST_001125999;001PFST;Post Filiale 9016 St. Gallen 16 Neudorf;Poste Filiale 9016 St. Gallen 16 Neudorf;Posta Filiale 9016 St. Gallen 16 Neudorf;Post Branch 9016 St. Gallen 16 Neudorf;St. Gallen;SG;9016;CH;Rorschacher Strasse 253;901600;3203;47.43761505,9.40567192;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;;;;;;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}, {""@OfferPackageId"": ""001ZUAN""}]";;;001134064;Postfachanlage;;Cases postales;;Impianto di caselle postali;;P.O. Box facility;;;;Zahlungsverkehr;Bargeldbezug mit PostFinance Card und Change (max. CHF 10'000.- / EUR 5000.-);;;Trafic des paiements;Retrait d'espèces avec PostFinance Card et change (max. CHF 10'000.- / EUR 5000.-);;;Traffico dei pagamenti;Prelievo in contanti con PostFinance Card e cambio valuta (max. CHF 10'000.- / EUR 5000.-);;;Payment transactions;Cash withdrawal with PostFinance Card and currency exchange (max. CHF 10'000.- / EUR 5000.-);;
001PFST_001125999;001PFST;Post Filiale 9016 St. Gallen 16 Neudorf;Poste Filiale 9016 St. Gallen 16 Neudorf;Posta Filiale 9016 St. Gallen 16 Neudorf;Post Branch 9016 St. Gallen 16 Neudorf;St. Gallen;SG;9016;CH;Rorschacher Strasse 253;901600;3203;47.43761505,9.40567192;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;;;;;;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}, {""@OfferPackageId"": ""001ZUAN""}]";;;001134103;Postfachanlage;;Cases postales;;Impianto di caselle postali;;P.O. Box facility;;true;true;Zahlungsverkehr;Einzahlungen (CHF) mit Karten (PostFinance Card, Maestro, V PAY);;;Trafic des paiements;Versements (CHF) avec cartes (PostFinance Card, Maestro, V PAY);;;Traffico dei pagamenti;Versamenti (CHF) con carte (PostFinance Card, Maestro, V PAY);;;Payment transactions;Payments (CHF) with cards (PostFinance Card, Maestro, V PAY);;
001PFST_001125999;001PFST;Post Filiale 9016 St. Gallen 16 Neudorf;Poste Filiale 9016 St. Gallen 16 Neudorf;Posta Filiale 9016 St. Gallen 16 Neudorf;Post Branch 9016 St. Gallen 16 Neudorf;St. Gallen;SG;9016;CH;Rorschacher Strasse 253;901600;3203;47.43761505,9.40567192;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;;;;;;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}, {""@OfferPackageId"": ""001ZUAN""}]";;;001490001;Postfachanlage;;Cases postales;;Impianto di caselle postali;;P.O. Box facility;;;;Briefe und Pakete;Swiss-Express \;;;Lettres et colis;Swiss-Express \;;;Lettere e pacchi;Swiss-Express \;;;Letters and parcels;Swiss-Express \;;
001PFST_001125999;001PFST;Post Filiale 9016 St. Gallen 16 Neudorf;Poste Filiale 9016 St. Gallen 16 Neudorf;Posta Filiale 9016 St. Gallen 16 Neudorf;Post Branch 9016 St. Gallen 16 Neudorf;St. Gallen;SG;9016;CH;Rorschacher Strasse 253;901600;3203;47.43761505,9.40567192;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;;;;;;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}, {""@OfferPackageId"": ""001ZUAN""}]";;;001800009;Postfachanlage;;Cases postales;;Impianto di caselle postali;;P.O. Box facility;;;;Zahlungsverkehr;Einzahlungen;;;Trafic des paiements;Versements;;;Traffico dei pagamenti;Versamenti;;;Payment transactions;Deposits;;
001PFST_001125999;001PFST;Post Filiale 9016 St. Gallen 16 Neudorf;Poste Filiale 9016 St. Gallen 16 Neudorf;Posta Filiale 9016 St. Gallen 16 Neudorf;Post Branch 9016 St. Gallen 16 Neudorf;St. Gallen;SG;9016;CH;Rorschacher Strasse 253;901600;3203;47.43761505,9.40567192;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;;;;;;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}, {""@OfferPackageId"": ""001ZUAN""}]";;;001800011;Postfachanlage;;Cases postales;;Impianto di caselle postali;;P.O. Box facility;;;;Briefe und Pakete;Frankieren;;;Lettres et colis;Affranchissement;;;Lettere e pacchi;Affrancare;;;Letters and parcels;Franking;;
001PFST_001125999;001PFST;Post Filiale 9016 St. Gallen 16 Neudorf;Poste Filiale 9016 St. Gallen 16 Neudorf;Posta Filiale 9016 St. Gallen 16 Neudorf;Post Branch 9016 St. Gallen 16 Neudorf;St. Gallen;SG;9016;CH;Rorschacher Strasse 253;901600;3203;47.43761505,9.40567192;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;;;;;;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}, {""@OfferPackageId"": ""001ZUAN""}]";;;001800017;Postfachanlage;;Cases postales;;Impianto di caselle postali;;P.O. Box facility;;;;Zusatzangebot;Beratung zum Postangebot;;;Offres complémentaires;Conseils sur l'offre postale;;;Offerte complementari;Consulenza sull'offerta postale;;;Value-added services;Advice on Swiss Post's range;;
001PFST_001125987;001PFST;Post Filiale 9004 St. Gallen 4 Brühltor;Poste Filiale 9004 St. Gallen 4 Brühltor;Posta Filiale 9004 St. Gallen 4 Brühltor;Post Branch 9004 St. Gallen 4 Brühltor;St. Gallen;SG;9000;CH;Brühlgasse 1;900400;3203;47.4260148,9.3775231;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;;;;;;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}, {""@OfferPackageId"": ""001ZUAN""}]";;;001103001;Postfachanlage;;Cases postales;;Impianto di caselle postali;;P.O. Box facility;;;;Fotokopierer Schalterhalle;Münz-Kopierer Schalterhalle;;;Photocopieuse hall guichet;Photocopieuse à monnayeur dans le hall des guichets;;;Fotocopiatrice atrio sportelli;Fotocopiatrice a monete nell'atrio sportelli;;;Photocopier counter lobby;Coin-operated photocopier for counter area;;
001PFST_001125987;001PFST;Post Filiale 9004 St. Gallen 4 Brühltor;Poste Filiale 9004 St. Gallen 4 Brühltor;Posta Filiale 9004 St. Gallen 4 Brühltor;Post Branch 9004 St. Gallen 4 Brühltor;St. Gallen;SG;9000;CH;Brühlgasse 1;900400;3203;47.4260148,9.3775231;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;;;;;;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}, {""@OfferPackageId"": ""001ZUAN""}]";;;001134061;Postfachanlage;;Cases postales;;Impianto di caselle postali;;P.O. Box facility;;;;Zahlungsverkehr;Bareinzahlungen in CHF und EUR;;;Trafic des paiements;Versements en espèces CHF et EUR;;;Traffico dei pagamenti;Versamenti in contanti in CHF e EUR;;;Payment transactions;Cash payments in CHF and EUR;;
001PFST_001125987;001PFST;Post Filiale 9004 St. Gallen 4 Brühltor;Poste Filiale 9004 St. Gallen 4 Brühltor;Posta Filiale 9004 St. Gallen 4 Brühltor;Post Branch 9004 St. Gallen 4 Brühltor;St. Gallen;SG;9000;CH;Brühlgasse 1;900400;3203;47.4260148,9.3775231;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;;;;;;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}, {""@OfferPackageId"": ""001ZUAN""}]";;;001800004;Postfachanlage;;Cases postales;;Impianto di caselle postali;;P.O. Box facility;;;;Briefe und Pakete;Briefmarken;https://www.post.ch/de/privat/briefmarken-entdecken/briefmarken-kaufen;https://www.post.ch/de/privat/briefmarken-entdecken/briefmarken-kaufen;Lettres et colis;Timbres-poste;https://www.post.ch/fr/particuliers/l-univers-des-timbres/acheter-des-timbres-poste;https://www.post.ch/fr/particuliers/l-univers-des-timbres/acheter-des-timbres-poste;Lettere e pacchi;Francobolli;https://www.post.ch/it/privato/il-mondo-dei-francobolli/acquistare-francobolli;https://www.post.ch/it/privato/il-mondo-dei-francobolli/acquistare-francobolli;Letters and parcels;Stamps;https://www.post.ch/en/private/discover-stamps/buying-stamps;https://www.post.ch/en/private/discover-stamps/buying-stamps
001PFST_001125987;001PFST;Post Filiale 9004 St. Gallen 4 Brühltor;Poste Filiale 9004 St. Gallen 4 Brühltor;Posta Filiale 9004 St. Gallen 4 Brühltor;Post Branch 9004 St. Gallen 4 Brühltor;St. Gallen;SG;9000;CH;Brühlgasse 1;900400;3203;47.4260148,9.3775231;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;;;;;;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}, {""@OfferPackageId"": ""001ZUAN""}]";;;001800009;Postfachanlage;;Cases postales;;Impianto di caselle postali;;P.O. Box facility;;;;Zahlungsverkehr;Einzahlungen;;;Trafic des paiements;Versements;;;Traffico dei pagamenti;Versamenti;;;Payment transactions;Deposits;;
001PFST_001125987;001PFST;Post Filiale 9004 St. Gallen 4 Brühltor;Poste Filiale 9004 St. Gallen 4 Brühltor;Posta Filiale 9004 St. Gallen 4 Brühltor;Post Branch 9004 St. Gallen 4 Brühltor;St. Gallen;SG;9000;CH;Brühlgasse 1;900400;3203;47.4260148,9.3775231;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;;;;;;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}, {""@OfferPackageId"": ""001ZUAN""}]";;;001800011;Postfachanlage;;Cases postales;;Impianto di caselle postali;;P.O. Box facility;;;;Briefe und Pakete;Frankieren;;;Lettres et colis;Affranchissement;;;Lettere e pacchi;Affrancare;;;Letters and parcels;Franking;;
001PFST_001125987;001PFST;Post Filiale 9004 St. Gallen 4 Brühltor;Poste Filiale 9004 St. Gallen 4 Brühltor;Posta Filiale 9004 St. Gallen 4 Brühltor;Post Branch 9004 St. Gallen 4 Brühltor;St. Gallen;SG;9000;CH;Brühlgasse 1;900400;3203;47.4260148,9.3775231;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;;;;;;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}, {""@OfferPackageId"": ""001ZUAN""}]";;;001800017;Postfachanlage;;Cases postales;;Impianto di caselle postali;;P.O. Box facility;;;;Zusatzangebot;Beratung zum Postangebot;;;Offres complémentaires;Conseils sur l'offre postale;;;Offerte complementari;Consulenza sull'offerta postale;;;Value-added services;Advice on Swiss Post's range;;
001PFST_001125996;001PFST;Post Filiale 9014 St. Gallen 14 Bruggen;Poste Filiale 9014 St. Gallen 14 Bruggen;Posta Filiale 9014 St. Gallen 14 Bruggen;Post Branch 9014 St. Gallen 14 Bruggen;St. Gallen;SG;9014;CH;Zürcher Strasse 257;901400;3203;47.40937582,9.33122545;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;;;;;;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}, {""@OfferPackageId"": ""001ZUAN""}]";;;001103001;Postfachanlage;;Cases postales;;Impianto di caselle postali;;P.O. Box facility;;;;Fotokopierer Schalterhalle;Münz-Kopierer Schalterhalle;;;Photocopieuse hall guichet;Photocopieuse à monnayeur dans le hall des guichets;;;Fotocopiatrice atrio sportelli;Fotocopiatrice a monete nell'atrio sportelli;;;Photocopier counter lobby;Coin-operated photocopier for counter area;;
001PFST_001125996;001PFST;Post Filiale 9014 St. Gallen 14 Bruggen;Poste Filiale 9014 St. Gallen 14 Bruggen;Posta Filiale 9014 St. Gallen 14 Bruggen;Post Branch 9014 St. Gallen 14 Bruggen;St. Gallen;SG;9014;CH;Zürcher Strasse 257;901400;3203;47.40937582,9.33122545;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;;;;;;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}, {""@OfferPackageId"": ""001ZUAN""}]";;;001134035;Postfachanlage;;Cases postales;;Impianto di caselle postali;;P.O. Box facility;;false;true;Dienstleistungen GK;Annahmestelle PromoPost;http://www.post.ch/promopost;http://www.post.ch/promopost;Prestations CC;Dépôt PromoPost;http://www.poste.ch/promopost;http://www.poste.ch/promopost;Servizi CC;Punto d'accettazione PromoPost;http://www.posta.ch/promopost;http://www.posta.ch/promopost;BC services;PromoPost acceptance point;http://www.swisspost.ch/promopost;http://www.swisspost.ch/promopost
001PFST_001125996;001PFST;Post Filiale 9014 St. Gallen 14 Bruggen;Poste Filiale 9014 St. Gallen 14 Bruggen;Posta Filiale 9014 St. Gallen 14 Bruggen;Post Branch 9014 St. Gallen 14 Bruggen;St. Gallen;SG;9014;CH;Zürcher Strasse 257;901400;3203;47.40937582,9.33122545;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;;;;;;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}, {""@OfferPackageId"": ""001ZUAN""}]";;;001134044;Postfachanlage;;Cases postales;;Impianto di caselle postali;;P.O. Box facility;;;;Zahlungsverkehr;Bargeldbezug mit PostFinance Card und Change (CHF und EUR);;;Trafic des paiements;Retrait d'espèces avec PostFinance Card et change (CHF et EUR);;;Traffico dei pagamenti;Prelievo in contanti con PostFinance Card e cambio valuta (CHF e EUR);;;Payment transactions;Cash withdrawal with PostFinance Card and currency exchange (CHF and EUR);;
001PFST_001125996;001PFST;Post Filiale 9014 St. Gallen 14 Bruggen;Poste Filiale 9014 St. Gallen 14 Bruggen;Posta Filiale 9014 St. Gallen 14 Bruggen;Post Branch 9014 St. Gallen 14 Bruggen;St. Gallen;SG;9014;CH;Zürcher Strasse 257;901400;3203;47.40937582,9.33122545;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;;;;;;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}, {""@OfferPackageId"": ""001ZUAN""}]";;;001134103;Postfachanlage;;Cases postales;;Impianto di caselle postali;;P.O. Box facility;;true;true;Zahlungsverkehr;Einzahlungen (CHF) mit Karten (PostFinance Card, Maestro, V PAY);;;Trafic des paiements;Versements (CHF) avec cartes (PostFinance Card, Maestro, V PAY);;;Traffico dei pagamenti;Versamenti (CHF) con carte (PostFinance Card, Maestro, V PAY);;;Payment transactions;Payments (CHF) with cards (PostFinance Card, Maestro, V PAY);;
001PFST_001125990;001PFST;Post Filiale 9008 St. Gallen Langgass;Poste Filiale 9008 St. Gallen Langgass;Posta Filiale 9008 St. Gallen Langgass;Post Branch 9008 St. Gallen Langgass;St. Gallen;SG;9008;CH;Langgasse 26;900800;3203;47.4354803,9.38657826;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;;;;;;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}]";;;001134031;Postfachanlage;;Cases postales;;Impianto di caselle postali;;P.O. Box facility;;;;Hinweise;*Pakete versenden bis max. 100 x 60 x 60 cm und 30 kg (Standardpaket);;;Informations;*Envoyer des colis jusqu’à 100 x 60 x 60 cm et 30 kg (colis standard);;;Informazioni;*Spedire pacchi fino a max. 100 x 60 x 60 cm e 30 kg (pacco standard);;;Informations;*Send parcels up to max. 100 x 60 x 60 cm and 30 kg (standard parcel);;
001PFST_001125990;001PFST;Post Filiale 9008 St. Gallen Langgass;Poste Filiale 9008 St. Gallen Langgass;Posta Filiale 9008 St. Gallen Langgass;Post Branch 9008 St. Gallen Langgass;St. Gallen;SG;9008;CH;Langgasse 26;900800;3203;47.4354803,9.38657826;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;;;;;;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}]";;;001134032;Postfachanlage;;Cases postales;;Impianto di caselle postali;;P.O. Box facility;;true;false;Briefe und Pakete;PickPost;http://www.post.ch/pickpost;http://www.post.ch/pickpost;Lettres et colis;PickPost;http://www.poste.ch/pickpost;http://www.poste.ch/pickpost;Lettere e pacchi;PickPost;http://www.posta.ch/pickpost;http://www.posta.ch/pickpost;Letters and parcels;PickPost;http://www.swisspost.ch/pickpost;http://www.swisspost.ch/pickpost
001PFST_001125990;001PFST;Post Filiale 9008 St. Gallen Langgass;Poste Filiale 9008 St. Gallen Langgass;Posta Filiale 9008 St. Gallen Langgass;Post Branch 9008 St. Gallen Langgass;St. Gallen;SG;9008;CH;Langgasse 26;900800;3203;47.4354803,9.38657826;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;;;;;;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}]";;;001135007;Postfachanlage;;Cases postales;;Impianto di caselle postali;;P.O. Box facility;;;;Zahlungsverkehr;TWINT;;;Trafic des paiements;TWINT;;;Traffico dei pagamenti;TWINT;;;Payment transactions;TWINT;;
001PFST_001125990;001PFST;Post Filiale 9008 St. Gallen Langgass;Poste Filiale 9008 St. Gallen Langgass;Posta Filiale 9008 St. Gallen Langgass;Post Branch 9008 St. Gallen Langgass;St. Gallen;SG;9008;CH;Langgasse 26;900800;3203;47.4354803,9.38657826;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;;;;;;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}]";;;001800004;Postfachanlage;;Cases postales;;Impianto di caselle postali;;P.O. Box facility;;;;Briefe und Pakete;Briefmarken;https://www.post.ch/de/privat/briefmarken-entdecken/briefmarken-kaufen;https://www.post.ch/de/privat/briefmarken-entdecken/briefmarken-kaufen;Lettres et colis;Timbres-poste;https://www.post.ch/fr/particuliers/l-univers-des-timbres/acheter-des-timbres-poste;https://www.post.ch/fr/particuliers/l-univers-des-timbres/acheter-des-timbres-poste;Lettere e pacchi;Francobolli;https://www.post.ch/it/privato/il-mondo-dei-francobolli/acquistare-francobolli;https://www.post.ch/it/privato/il-mondo-dei-francobolli/acquistare-francobolli;Letters and parcels;Stamps;https://www.post.ch/en/private/discover-stamps/buying-stamps;https://www.post.ch/en/private/discover-stamps/buying-stamps
001PFST_001125988;001PFST;Post Filiale 9006 St. Gallen 6 St. Fiden;Poste Filiale 9006 St. Gallen 6 St. Fiden;Posta Filiale 9006 St. Gallen 6 St. Fiden;Post Branch 9006 St. Gallen 6 St. Fiden;St. Gallen;SG;9000;CH;Rorschacher Strasse 152;900600;3203;47.43101116,9.39560444;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;;;;;;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}]";;;001134107;Postfachanlage;;Cases postales;;Impianto di caselle postali;;P.O. Box facility;;true;true;Hinweise;Nur Einzahlungen Inland;;;Informations;Versements nationaux uniquement;;;Informazioni;Solo versamenti nazionali;;;Informations;National payments only;;
001PFST_001125988;001PFST;Post Filiale 9006 St. Gallen 6 St. Fiden;Poste Filiale 9006 St. Gallen 6 St. Fiden;Posta Filiale 9006 St. Gallen 6 St. Fiden;Post Branch 9006 St. Gallen 6 St. Fiden;St. Gallen;SG;9000;CH;Rorschacher Strasse 152;900600;3203;47.43101116,9.39560444;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;;;;;;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}]";;;001800008;Postfachanlage;;Cases postales;;Impianto di caselle postali;;P.O. Box facility;;;;Zahlungsverkehr;Bargeldbezug;;;Trafic des paiements;Retrait d'espèces;;;Traffico dei pagamenti;Prelievo in contanti;;;Payment transactions;Cash withdrawals;;
